,name,description,duration,film_date,languages,num_speaker,published_date,url
1609,Steve Howard: Let's go all-in on selling sustainability,"The big blue buildings of Ikea have sprouted solar panels and wind turbines; inside, shelves are stocked with LED lighting and recycled cotton. Why? Because as Steve Howard puts it: “Sustainability has gone from a nice-to-do to a must-do.” Howard, the chief sustainability officer at the furniture megastore, talks about his quest to sell eco-friendly materials and practices -- both internally and to worldwide customers -- and lays a challenge for other global giants.",798,1371168000,27,1,1382367748,"https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability
"
1610,Charles Robertson: Africa's next boom,"The past decade has seen slow and steady economic growth across the continent of Africa. But economist Charles Robertson has a bold thesis: Africa's about to boom. He talks through a few of the indicators -- from rising education levels to expanded global investment (and not just from China) -- that lead him to predict rapid growth for a billion people, sooner than you may think.",693,1371081600,28,1,1382454693,"https://www.ted.com/talks/charles_robertson_africa_s_next_boom
"
1611,Parul Sehgal: An ode to envy,"What is jealousy? What drives it, and why do we secretly love it? No study has ever been able to capture its ""loneliness, longevity, grim thrill"" -- that is, says Parul Sehgal, except for fiction. In an eloquent meditation she scours pages from literature to show how jealousy is not so different from a quest for knowledge.",791,1374710400,31,1,1382540623,"https://www.ted.com/talks/parul_sehgal_an_ode_to_envy
"
1612,Gian Giudice: Why our universe might exist on a knife-edge,"The biggest surprise of discovering the Higgs boson? That there were no surprises. Gian Giudice talks us through a problem in theoretical physics: what if the Higgs field exists in an ultra-dense state that could mean the collapse of all atomic matter? With wit and charm, Giudice outlines a grim fate -- and why we shouldn't start worrying just yet.",850,1367539200,30,1,1382626930,"https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge
"
1613,Xavier Vilalta: Architecture at home in its community,"When TED Fellow Xavier Vilalta was commissioned to create a multistory shopping mall in Addis Ababa, he panicked. Other centers represented everything he hated about contemporary architecture: wasteful, glass towers requiring tons of energy whose design had absolutely nothing to do with Africa. In this charming talk, Vilalta shows how he champions an alternative approach: to harness nature, reference design tradition and create beautiful, modern, iconic buildings fit for a community.",464,1370908800,28,1,1382713208,"https://www.ted.com/talks/xavier_vilalta_architecture_at_home_in_its_community
"
1614,"Mariana Mazzucato: Government -- investor, risk-taker, innovator","Why doesn’t the government just get out of the way and let the private sector -- the “real revolutionaries” -- innovate? It’s rhetoric you hear everywhere, and Mariana Mazzucato wants to dispel it. In an energetic talk, she shows how the state -- which many see as a slow, hunkering behemoth -- is really one of our most exciting risk-takers and market-shapers.",844,1372204800,20,1,1382972395,"https://www.ted.com/talks/mariana_mazzucato_government_investor_risk_taker_innovator
"
1615,Mohamed Hijri: A simple solution to the coming phosphorus crisis,"There's a farming crisis no one is talking about: The world is running out of phosphorus, an essential element that's a key component of DNA and the basis of cellular communication. As biologist Mohamed Hijri shows, all roads of this crisis lead back to how we farm -- with chemical fertilizers chock-full of the element, which plants are not efficient at absorbing. One solution? A microscopic mushroom ...",821,1380758400,22,1,1383058948,"https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis
"
1616,"Abha Dawesar: Life in the ""digital now""","One year ago, Abha Dawesar was living in blacked-out Manhattan post-Sandy, scrounging for power to connect. As a novelist, she was struck by this metaphor: Have our lives now become fixated on the drive to digitally connect, while we miss out on what's real?",721,1371168000,26,1,1383146179,"https://www.ted.com/talks/abha_dawesar_life_in_the_digital_now
"
1617,Holly Morris: Why stay in Chernobyl? Because it's home.,"Chernobyl was the site of the world's worst nuclear accident and, for the past 27 years, the area around the plant has been known as the Exclusion Zone. And yet, a community of about 200 people live there -- almost all of them elderly women. These proud grandmas defied orders to relocate because their connection to their homeland and to their community are ""forces that rival even radiation."" ",531,1370995200,31,1,1383231495,"https://www.ted.com/talks/holly_morris_why_stay_in_chernobyl_because_it_s_home
"
1618,Dong Woo Jang: The art of bow-making,"Dong Woo Jang has an unusual after school hobby. Jang, who was 15 when he gave the talk, tells the story of how living in the concrete jungle of Seoul inspired him to build the perfect bow. Watch him demo one of his beautiful hand-crafted archer's bows.",508,1362009600,31,1,1383318064,"https://www.ted.com/talks/dong_woo_jang_the_art_of_bow_making
"
1619,Rodrigo Canales: The deadly genius of drug cartels,"Up to 100,000 people died in drug-related violence in Mexico in the last 6 years. We might think this has nothing to do with us, but in fact we are all complicit, says Yale professor Rodrigo Canales in this unflinching talk that turns conventional wisdom about drug cartels on its head. The carnage is not about faceless, ignorant goons mindlessly killing each other but is rather the result of some seriously sophisticated brand management.",1072,1380585600,25,1,1383580874,"https://www.ted.com/talks/rodrigo_canales_the_deadly_genius_of_drug_cartels
"
1620,Robin Nagle: What I discovered in New York City  trash,"New York City residents produce 11,000 tons of garbage every day. Every day! This astonishing statistic is just one of the reasons Robin Nagle started a research project with the city's Department of Sanitation. She walked the routes, operated mechanical brooms, even drove a garbage truck herself--all so she could answer a simple-sounding but complicated question: who cleans up after us?",472,1379635200,33,1,1383667226,"https://www.ted.com/talks/robin_nagle_what_i_discovered_in_new_york_city_trash
"
1621,Grégoire Courtine: The paralyzed rat that walked,"A spinal cord injury can sever the communication between your brain and your body, leading to paralysis. Fresh from his lab, Grégoire Courtine shows a new method -- combining drugs, electrical stimulation and a robot -- that could re-awaken the neural pathways and help the body learn again to move on its own. See how it works, as a paralyzed rat becomes able to run and navigate stairs.",863,1371081600,27,1,1383754502,"https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked
"
1622,Mikko Hypponen: How the NSA betrayed the world's trust -- time to act,"Recent events have highlighted, underlined and bolded the fact that the United States is performing blanket surveillance on any foreigner whose data passes through an American entity -- whether they are suspected of wrongdoing or not. This means that, essentially, every international user of the internet is being watched, says Mikko Hypponen. An important rant, wrapped with a plea: to find alternative solutions to using American companies for the world's information needs.",1158,1382918400,30,1,1383840138,"https://www.ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act
"
1623,Arthur Benjamin: The magic of Fibonacci numbers,"Math is logical, functional and just ... awesome. Mathemagician Arthur Benjamin explores hidden properties of that weird and wonderful set of numbers, the Fibonacci series. (And reminds you that mathematics can be inspiring, too!)",384,1370995200,44,1,1383926461,"https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers
"
1624,Dambisa Moyo: Is China the new idol for emerging economies?,"The developed world holds up the ideals of capitalism, democracy and political rights for all. Those in emerging markets often don't have that luxury. In this powerful talk, economist Dambisa Moyo makes the case that the west can't afford to rest on its laurels and imagine others will blindly follow. Instead, a different model, embodied by China, is increasingly appealing. A call for open-minded political and economic cooperation in the name of transforming the world.",983,1371081600,25,1,1384186168,"https://www.ted.com/talks/dambisa_moyo_is_china_the_new_idol_for_emerging_economies
"
